Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N,Y2022,Y2022F,Y2022N,Y2023,Y2023F,Y2023N,Y2024,Y2024F,Y2024N
"98","'191","Croatia","1017","'21116","Meat of goat, fresh or chilled","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"270.000000","E",,"244.800000","E",,"252.000000","E",,"250.200000","E",,"246.600000","E",,"279.000000","E",,"234.000000","E",,"225.000000","E",,"225.000000","E",,"225.000000","E",,"225.000000","E",,"198.000000","E",,"216.000000","E",,"347.520000","I",,"340.170000","I",,"378.460000","I",,"646.520000","I",,"702.980000","I",,"1030.100000","I",,"1015.990000","I",,"1098.800000","I",,"900.000000","A",,"800.000000","A",,"600.000000","A",,"500.000000","A",,"600.000000","A",,"500.000000","A",,"500.000000","A",,"600.000000","A",,"500.000000","A",,"500.000000","A",,"500.000000","A",,"400.000000","A",
"98","'191","Croatia","1017","'21116","Meat of goat, fresh or chilled","5320","Producing Animals/Slaughtered","An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000.000000","E",,"13600.000000","E",,"14000.000000","E",,"13900.000000","E",,"13700.000000","E",,"15500.000000","E",,"13000.000000","E",,"12500.000000","E",,"12500.000000","E",,"12500.000000","E",,"12500.000000","E",,"11000.000000","E",,"12000.000000","E",,"19307.000000","I",,"18898.000000","I",,"21026.000000","I",,"35918.000000","I",,"39054.000000","I",,"57228.000000","I",,"56444.000000","I",,"61045.000000","I",,"63300.000000","A",,"56200.000000","A",,"41333.000000","A",,"42856.000000","A",,"51799.000000","A",,"41700.000000","A",,"47900.000000","A",,"52400.000000","A",,"47200.000000","A",,"47000.000000","A",,"44900.000000","A",,"36900.000000","A",
"98","'191","Croatia","1035","'21113.01","Meat of pig with the bone, fresh or chilled","5417","Yield/Carcass Weight","kg/An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.000000","E",,"74.000000","E",,"73.000000","E",,"71.000000","E",,"71.000000","E",,"69.000000","E",,"72.000000","E",,"73.000000","A",,"72.000000","E",,"72.000000","E",,"79.000000","E",,"77.000000","E",,"76.000000","E",,"76.000000","E",,"76.000000","E",,"76.000000","E",,"76.000000","E",,"76.000000","E",,"76.000000","E",,"76.000000","E",,"75.000000","A",,"72.000000","A",,"70.000000","A",,"67.000000","A",,"67.000000","A",,"71.000000","A",,"72.000000","A",,"75.000000","A",,"74.000000","A",,"72.000000","A",,"72.000000","A",,"73.000000","A",,"74.000000","A",
"98","'191","Croatia","1035","'21113.01","Meat of pig with the bone, fresh or chilled","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65000.000000","X","Unofficial figure","59600.000000","X","Unofficial figure","60400.000000","X","Unofficial figure","55600.000000","X","Unofficial figure","56374.000000","X","Unofficial figure","54510.000000","X","Unofficial figure","60120.000000","X","Unofficial figure","64240.000000","A",,"63700.000000","X","Unofficial figure","63900.000000","X","Unofficial figure","65100.000000","X","Unofficial figure","61750.000000","X","Unofficial figure","80000.000000","E",,"112200.000000","X","Unofficial figure","112300.000000","X","Unofficial figure","127900.000000","X","Unofficial figure","121000.000000","X","Unofficial figure","131000.000000","X","Unofficial figure","121000.000000","X","Unofficial figure","120100.000000","X","Unofficial figure","126900.000000","A",,"106500.000000","A",,"95700.000000","A",,"94000.000000","A",,"98018.000000","A",,"104505.000000","A",,"113500.000000","A",,"120800.000000","A",,"110300.000000","A",,"122500.000000","A",,"112220.000000","A",,"110870.000000","A",,"120050.000000","A",
"98","'191","Croatia","1035","'21113.01","Meat of pig with the bone, fresh or chilled","5320","Producing Animals/Slaughtered","An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"878000.000000","A",,"805000.000000","A",,"827000.000000","A",,"783000.000000","A",,"794000.000000","A",,"790000.000000","A",,"835000.000000","A",,"880000.000000","A",,"880000.000000","A",,"889000.000000","A",,"827000.000000","A",,"807000.000000","A",,"1050000.000000","E",,"1470000.000000","E",,"1470000.000000","E",,"1680000.000000","E",,"1590000.000000","E",,"1720000.000000","E",,"1592000.000000","E",,"1580300.000000","E",,"1684000.000000","A",,"1477000.000000","A",,"1362800.000000","A",,"1400113.000000","A",,"1458334.000000","A",,"1466887.000000","A",,"1567200.000000","A",,"1604800.000000","A",,"1496800.000000","A",,"1701500.000000","A",,"1558500.000000","A",,"1524600.000000","A",,"1627900.000000","A",
"98","'191","Croatia","977","'21115","Meat of sheep, fresh or chilled","5417","Yield/Carcass Weight","kg/An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.000000","A",,"11.000000","A",,"11.000000","E",,"10.000000","E",,"11.000000","E",,"11.000000","E",,"13.000000","E",,"21.000000","A",,"11.000000","A",,"12.000000","A",,"11.000000","A",,"16.000000","A",,"12.000000","A",,"11.000000","E",,"11.000000","E",,"11.000000","E",,"9.000000","E",,"8.000000","E",,"7.000000","E",,"14.000000","E",,"12.000000","A",,"11.000000","A",,"12.000000","A",,"13.000000","A",,"12.000000","A",,"12.000000","A",,"12.000000","A",,"12.000000","A",,"12.000000","A",,"12.000000","A",,"12.000000","A",,"12.000000","A",,"12.000000","A",
"98","'191","Croatia","977","'21115","Meat of sheep, fresh or chilled","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2284.000000","A",,"2009.000000","A",,"1800.000000","X","Unofficial figure","1600.000000","X","Unofficial figure","1650.000000","X","Unofficial figure","1700.000000","X","Unofficial figure","1700.000000","X","Unofficial figure","4092.000000","A",,"2028.000000","A",,"1993.000000","A",,"2363.000000","A",,"3000.000000","A",,"2213.000000","A",,"2750.000000","X","Unofficial figure","2524.000000","X","Unofficial figure","2540.000000","X","Unofficial figure","2415.000000","X","Unofficial figure","2300.000000","X","Unofficial figure","2200.000000","X","Unofficial figure","5000.000000","A",,"5400.000000","A",,"5600.000000","A",,"5300.000000","A",,"5000.000000","A",,"4971.000000","A",,"4704.000000","A",,"5270.000000","A",,"5340.000000","A",,"4960.000000","A",,"5610.000000","A",,"5970.000000","A",,"6570.000000","A",,"5710.000000","A",
"98","'191","Croatia","977","'21115","Meat of sheep, fresh or chilled","5320","Producing Animals/Slaughtered","An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"205636.000000","A",,"178172.000000","A",,"166018.000000","A",,"155700.000000","A",,"156000.000000","A",,"156000.000000","A",,"134000.000000","A",,"192000.000000","A",,"180112.000000","A",,"171191.000000","A",,"208110.000000","A",,"185000.000000","A",,"181000.000000","A",,"257817.000000","I",,"229142.000000","I",,"227689.000000","I",,"278592.000000","I",,"272220.000000","I",,"322633.000000","I",,"363743.000000","I",,"441500.000000","A",,"489400.000000","A",,"457800.000000","A",,"374073.000000","A",,"426989.000000","A",,"404953.000000","A",,"454300.000000","A",,"464200.000000","A",,"429400.000000","A",,"484700.000000","A",,"512200.000000","A",,"536900.000000","A",,"466300.000000","A",
"98","'191","Croatia","1080","'21124","Meat of turkeys, fresh or chilled","5424","Yield/Carcass Weight","g/An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8000.000000","E",,"8000.000000","E",,"8110.000000","E",,"7863.000000","E",,"7741.000000","E",,"7750.000000","E",,"7649.000000","E",,"7333.000000","E",,"7333.000000","E",,"7333.000000","E",,"7357.000000","E",,"7360.000000","E",,"7328.000000","E",,"7391.000000","E",,"7364.000000","E",,"7391.000000","E",,"7636.000000","E",,"7800.000000","E",,"7692.000000","E",,"7368.000000","E",,"10675.000000","A",,"10454.000000","A",,"10327.000000","A",,"10459.000000","A",,"10493.000000","A",,"10405.000000","A",,,,,,,,,,,,,,,,,,,,,,
"98","'191","Croatia","1080","'21124","Meat of turkeys, fresh or chilled","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8000.000000","E",,"8000.000000","E",,"9732.000000","A",,"9435.000000","A",,"9289.000000","A",,"9300.000000","E",,"6502.000000","A",,"6600.000000","A",,"6600.000000","E",,"6600.000000","E",,"7063.000000","A",,"7507.000000","A",,"11359.000000","A",,"8500.000000","X","Unofficial figure","8100.000000","X","Unofficial figure","8500.000000","X","Unofficial figure","8400.000000","X","Unofficial figure","7800.000000","X","Unofficial figure","6000.000000","X","Unofficial figure","5600.000000","X","Unofficial figure","13600.000000","A",,"9900.000000","A",,"9800.000000","A",,"11400.000000","A",,"12906.000000","A",,"12704.000000","A",,,,,,,,,,,,,,,,,,,,,,
"98","'191","Croatia","1080","'21124","Meat of turkeys, fresh or chilled","5321","Producing Animals/Slaughtered","1000 An",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000.000000","E",,"1000.000000","E",,"1200.000000","E",,"1200.000000","E",,"1200.000000","E",,"1200.000000","E",,"850.000000","E",,"900.000000","E",,"900.000000","E",,"900.000000","E",,"960.000000","E",,"1020.000000","E",,"1550.000000","E",,"1150.000000","E",,"1100.000000","E",,"1150.000000","E",,"1100.000000","E",,"1000.000000","E",,"780.000000","E",,"760.000000","E",,"1274.000000","A",,"947.000000","A",,"949.000000","A",,"1090.000000","A",,"1230.000000","A",,"1221.000000","A",,,,,,,,,,,,,,,,,,,,,,
"98","'191","Croatia","79","'0118","Millet","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"432.000000","A",,"212.000000","A",,"160.000000","A",,"54.000000","A",,"55.000000","A",,"52.000000","A",,"50.000000","E",,"50.000000","E",,"80.000000","I",,"50.000000","E",,"81.000000","I",,"83.000000","I",,"85.000000","I",,"84.000000","I",,"80.000000","E",,"160.000000","X","Unofficial figure","80.000000","X","Unofficial figure","180.000000","X","Unofficial figure","150.000000","X","Unofficial figure","170.000000","X","Unofficial figure","148.000000","X","Unofficial figure","105.000000","A",,"38.000000","A",,"166.000000","A",,"195.000000","A",,"140.000000","A",,,,,,,,,,,,,,,,,,,,,,
"98","'191","Croatia","79","'0118","Millet","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1689.800000","E",,"1599.100000","A",,"2618.800000","A",,"3740.700000","A",,"7290.900000","A",,"3538.500000","A",,"5000.000000","E",,"3600.000000","E",,"3631.900000","E",,"3600.000000","E",,"3554.800000","E",,"3522.300000","E",,"3485.100000","E",,"3583.000000","E",,"3750.000000","E",,"2562.500000","X",,"3250.000000","X",,"2111.100000","X",,"2666.700000","X",,"2529.400000","X",,"3027.000000","X",,"3419.000000","A",,"2315.800000","A",,"2042.200000","A",,"1841.000000","A",,"1221.400000","A",,,,,,,,,,,,,,,,,,,,,,
"98","'191","Croatia","79","'0118","Millet","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"730.000000","X","Unofficial figure","339.000000","A",,"419.000000","A",,"202.000000","A",,"401.000000","A",,"184.000000","A",,"250.000000","E",,"180.000000","E",,"288.840000","I",,"180.000000","E",,"288.310000","I",,"293.130000","I",,"296.750000","I",,"301.200000","I",,"300.000000","E",,"410.000000","X","Unofficial figure","260.000000","X","Unofficial figure","380.000000","X","Unofficial figure","400.000000","X","Unofficial figure","430.000000","X","Unofficial figure","448.000000","X","Unofficial figure","359.000000","A",,"88.000000","A",,"339.000000","A",,"359.000000","A",,"171.000000","A",,,,,,,,,,,,,,,,,,,,,,
"98","'191","Croatia","103","'01199.02","Mixed grain","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240.000000","A",,"203.000000","A",,"231.000000","A",,"245.000000","A",,"430.000000","A",,"332.000000","A",,"500.000000","E",,"800.000000","E",,"500.000000","E",,"1500.000000","E",,"2000.000000","E",,"2500.000000","E",,"2000.000000","E",,"4587.000000","A",,"218.000000","A",,"711.000000","A",,"372.000000","A",,"795.000000","A",,"684.000000","A",,"760.000000","A",,"732.000000","A",,"694.000000","A",,"1132.000000","A",,"2467.000000","A",,"4278.000000","A",,"2463.000000","E",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",
"98","'191","Croatia","103","'01199.02","Mixed grain","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2483.300000","A",,"1847.300000","A",,"3073.600000","A",,"3363.300000","A",,"2702.300000","A",,"3177.700000","A",,"1800.000000","E",,"1250.000000","E",,"2072.400000","E",,"1333.300000","E",,"1500.000000","E",,"2000.000000","E",,"4000.000000","E",,"2985.000000","A",,"3926.600000","A",,"2749.600000","A",,"3258.100000","A",,"1017.600000","A",,"2527.800000","A",,"2700.000000","A",,"2967.200000","A",,"3224.800000","A",,"2346.300000","A",,"2375.400000","A",,"2399.300000","A",,"2542.000000","E",,,,,,,,,,,,,,,,,,,,,,
"98","'191","Croatia","103","'01199.02","Mixed grain","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"596.000000","A",,"375.000000","A",,"710.000000","A",,"824.000000","A",,"1162.000000","A",,"1055.000000","A",,"900.000000","E",,"1000.000000","E",,"1036.200000","I",,"2000.000000","E",,"3000.000000","E",,"5000.000000","E",,"8000.000000","E",,"13692.000000","A",,"856.000000","A",,"1955.000000","A",,"1212.000000","A",,"809.000000","A",,"1729.000000","A",,"2052.000000","A",,"2172.000000","A",,"2238.000000","A",,"2656.000000","A",,"5860.000000","A",,"10264.000000","A",,"6260.000000","E",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",,"0.000000","A",
"98","'191","Croatia","165","'23540","Molasses","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25000.000000","E",,"22500.000000","E",,"30764.000000","A",,"42000.000000","E",,"45000.000000","E",,"47000.000000","E",,"58000.000000","E",,"46000.000000","E",,"24500.000000","E",,"55600.000000","E",,"47000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","35000.000000","X","Unofficial figure","56000.000000","X","Unofficial figure","72000.000000","X","Unofficial figure","70000.000000","X","Unofficial figure","92000.000000","X","Unofficial figure","66000.000000","X","Unofficial figure","60681.000000","A",,"73857.000000","A",,"64918.000000","A",,"51875.000000","A",,"73116.000000","A",,"70000.000000","X","Unofficial figure","55000.000000","X","Unofficial figure","62000.000000","X","Unofficial figure","45000.000000","X","Unofficial figure","55000.000000","X","Unofficial figure","48000.000000","X","Unofficial figure","39921.840000","I",,"33300.240000","I",,"28113.500000","I",,,,
"98","'191","Croatia","449","'01270","Mushrooms and truffles","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000.000000","E",,"1500.000000","E",,"1200.000000","E",,"800.000000","E",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,,,,,,,,,,,,,,,,,,,,
"98","'191","Croatia","1182","'02910","Natural honey","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"771.000000","A",,"782.000000","A",,"844.000000","A",,"1014.000000","A",,"944.000000","A",,"1062.000000","A",,"1225.000000","A",,"1395.000000","A",,"1580.000000","A",,"2068.000000","A",,"2060.000000","A",,"1616.000000","A",,"2543.000000","A",,"2657.000000","A",,"2246.000000","A",,"2638.000000","A",,"2714.000000","A",,"2858.000000","A",,"2088.000000","A",,"2832.000000","A",,"6887.000000","A",,"8992.000000","A",,"6269.000000","A",,"11477.000000","A",,"8677.000000","A",,"8128.000000","A",,"7440.000000","A",,"4769.000000","A",,"5215.000000","A",,"4673.000000","A",,"8295.000000","A",,"8405.000000","A",,,,
"98","'191","Croatia","75","'0117","Oats","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17582.000000","A",,"17204.000000","A",,"18493.000000","A",,"15763.000000","A",,"16290.000000","A",,"18142.000000","A",,"21669.000000","A",,"24124.000000","A",,"26042.000000","A",,"26103.000000","A",,"24484.000000","A",,"25300.000000","A",,"23457.000000","A",,"21185.000000","A",,"24914.000000","A",,"27967.000000","A",,"19873.000000","A",,"20901.000000","A",,"19280.000000","A",,"25344.000000","A",,"28514.000000","A",,"21656.000000","A",,"21146.000000","A",,"23462.000000","A",,"26572.000000","A",,"23139.000000","A",,"15890.000000","A",,"18500.000000","A",,"19400.000000","A",,"17060.000000","A",,"15930.000000","A",,"13150.000000","A",,"16750.000000","A",
"98","'191","Croatia","75","'0117","Oats","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2574.300000","A",,"2387.500000","A",,"2294.100000","A",,"2425.700000","A",,"2426.600000","A",,"2579.400000","A",,"2589.400000","A",,"2355.500000","A",,"2365.600000","A",,"2744.200000","A",,"3030.000000","A",,"2095.800000","A",,"3131.800000","A",,"2335.100000","A",,"2674.400000","A",,"2007.700000","A",,"3287.300000","A",,"2980.600000","A",,"2499.500000","A",,"3047.000000","A",,"3315.600000","A",,"2778.800000","A",,"2674.500000","A",,"3057.800000","A",,"3026.300000","A",,"2953.200000","A",,"2854.000000","A",,"3148.600000","A",,"3407.200000","A",,"3488.900000","A",,"3046.500000","A",,"2593.900000","A",,"3280.000000","A",
"98","'191","Croatia","75","'0117","Oats","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45262.000000","A",,"41074.000000","A",,"42425.000000","A",,"38237.000000","A",,"39529.000000","A",,"46796.000000","A",,"56110.000000","A",,"56823.000000","A",,"61604.000000","A",,"71632.000000","A",,"74187.000000","A",,"53025.000000","A",,"73462.000000","A",,"49470.000000","A",,"66630.000000","A",,"56150.000000","A",,"65328.000000","A",,"62297.000000","A",,"48190.000000","A",,"77223.000000","A",,"94542.000000","A",,"60178.000000","A",,"56555.000000","A",,"71743.000000","A",,"80414.000000","A",,"68333.000000","A",,"45350.000000","A",,"58250.000000","A",,"66100.000000","A",,"59520.000000","A",,"48530.000000","A",,"34110.000000","A",,"54940.000000","A",
"98","'191","Croatia","60","'21691.02","Oil of maize","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,,"M",,"6400.000000","X","Unofficial figure","6400.000000","X","Unofficial figure","6600.000000","X","Unofficial figure","7200.000000","X","Unofficial figure","7600.000000","X","Unofficial figure","7800.000000","X","Unofficial figure","8000.000000","X","Unofficial figure","8200.000000","X","Unofficial figure","8300.000000","X","Unofficial figure","8400.000000","X","Unofficial figure","8500.000000","X","Unofficial figure","8900.000000","X","Unofficial figure","9200.000000","X","Unofficial figure","9500.000000","X","Unofficial figure","10100.000000","X","Unofficial figure","10600.000000","X","Unofficial figure","11300.000000","X","Unofficial figure","11900.000000","X","Unofficial figure","12500.000000","X","Unofficial figure","12900.000000","X","Unofficial figure","13100.000000","X","Unofficial figure",,,
"98","'191","Croatia","261","'2167","Olive oil","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2700.000000","A",,"1312.000000","A",,"2512.000000","A",,"5447.000000","A",,"2293.000000","A",,"1572.000000","A",,"3172.000000","A",,"5285.000000","A",,"2354.000000","A",,"3047.000000","A",,"4482.000000","A",,"1257.000000","A",,"3600.000000","X","Unofficial figure","5200.000000","X","Unofficial figure","4800.000000","X","Unofficial figure","4500.000000","X","Unofficial figure","5000.000000","X","Unofficial figure","1197.000000","A",,"1637.000000","A",,"596.000000","A",,"1031.000000","A",,"935.000000","A",,"274.000000","A",,"1467.000000","A",,"1738.000000","A",,"1325.000000","A",,"3300.000000","X","Unofficial figure","3600.000000","X","Unofficial figure","4400.000000","X","Unofficial figure","3500.000000","X","Unofficial figure","3400.000000","X","Unofficial figure","4500.000000","X","Unofficial figure",,,
"98","'191","Croatia","260","'01450","Olives","5312","Area harvested","ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000.000000","A",,"15000.000000","A",,"15000.000000","A",,"15000.000000","A",,"15000.000000","A",,"15000.000000","A",,"15000.000000","A",,"15000.000000","A",,"11398.000000","A",,"11412.000000","A",,"11480.000000","A",,"11275.000000","A",,"12391.000000","A",,"12357.000000","A",,"13363.000000","A",,"14346.000000","A",,"14971.000000","A",,"15304.000000","A",,"17096.000000","A",,"17200.000000","A",,"18100.000000","A",,"18590.000000","A",,"19082.000000","A",,"19100.000000","A",,"18184.000000","A",,"18683.000000","A",,"18700.000000","A",,"18610.000000","A",,"20280.000000","A",,"19940.000000","A",,"19900.000000","A",,"20790.000000","A",,"20110.000000","A",
"98","'191","Croatia","260","'01450","Olives","5412","Yield","kg/ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1345.400000","A",,"596.000000","A",,"1116.100000","A",,"2273.800000","A",,"1071.400000","A",,"693.700000","A",,"1370.500000","A",,"2346.700000","A",,"1422.600000","A",,"1701.100000","A",,"2870.600000","A",,"841.000000","A",,"1663.500000","A",,"2962.000000","A",,"2060.200000","A",,"2406.700000","A",,"2401.600000","A",,"2129.600000","A",,"2222.800000","A",,"1826.900000","A",,"2814.600000","A",,"1843.400000","A",,"463.300000","A",,"1479.900000","A",,"1714.900000","A",,"1549.400000","A",,"1519.800000","A",,"1785.100000","A",,"1638.600000","A",,"1197.100000","A",,"2016.600000","A",,"1435.800000","A",,"2705.600000","A",
"98","'191","Croatia","260","'01450","Olives","5510","Production","t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20181.000000","A",,"8940.000000","A",,"16742.000000","A",,"34107.000000","A",,"16071.000000","A",,"10405.000000","A",,"20558.000000","A",,"35200.000000","A",,"16215.000000","A",,"19413.000000","A",,"32955.000000","A",,"9482.000000","A",,"20613.000000","A",,"36602.000000","A",,"27530.000000","A",,"34527.000000","A",,"35955.000000","A",,"32592.000000","A",,"38001.000000","A",,"31423.000000","A",,"50945.000000","A",,"34269.000000","A",,"8840.000000","A",,"28267.000000","A",,"31183.000000","A",,"28947.000000","A",,"28420.000000","A",,"33220.000000","A",,"33230.000000","A",,"23870.000000","A",,"40130.000000","A",,"29850.000000","A",,"54410.000000","A",
